Date,Rating,Review_No_x,Review_No_y,Perc
2017-09-07,5,87,123,0.7073170731707317
2017-09-08,1,3,128,0.0234375
2017-09-08,2,3,128,0.0234375
2017-09-08,3,4,128,0.03125
2017-09-08,4,22,128,0.171875
2017-09-08,5,96,128,0.75
2017-09-09,1,7,106,0.0660377358490566
2017-09-09,2,1,106,0.009433962264150943
2017-09-09,3,4,106,0.03773584905660377
2017-09-09,4,14,106,0.1320754716981132
2017-09-09,5,80,106,0.7547169811320755
2017-09-10,1,4,135,0.02962962962962963
2017-09-10,2,1,135,0.007407407407407408
2017-09-10,3,5,135,0.037037037037037035
2017-09-10,4,16,135,0.11851851851851852
2017-09-10,5,109,135,0.8074074074074075
2017-09-11,1,7,127,0.05511811023622047
2017-09-11,2,1,127,0.007874015748031496
2017-09-11,3,6,127,0.047244094488188976
2017-09-11,4,17,127,0.13385826771653545
2017-09-11,5,96,127,0.7559055118110236
2017-09-12,1,9,129,0.06976744186046512
2017-09-12,2,1,129,0.007751937984496124
2017-09-12,3,3,129,0.023255813953488372
2017-09-12,4,14,129,0.10852713178294573
2017-09-12,5,102,129,0.7906976744186046
2017-09-13,1,8,101,0.07920792079207921
2017-09-13,2,1,101,0.009900990099009901
2017-09-13,3,6,101,0.0594059405940594
2017-09-13,4,13,101,0.12871287128712872
2017-09-13,5,73,101,0.7227722772277227
2017-09-14,1,15,128,0.1171875
2017-09-14,3,1,128,0.0078125
2017-09-14,4,14,128,0.109375
2017-09-14,5,98,128,0.765625
2017-09-15,1,8,121,0.06611570247933884
2017-09-15,2,2,121,0.01652892561983471
2017-09-15,3,3,121,0.024793388429752067
2017-09-15,4,24,121,0.19834710743801653
2017-09-15,5,84,121,0.6942148760330579
2017-09-16,1,9,111,0.08108108108108109
2017-09-16,3,3,111,0.02702702702702703
2017-09-16,4,14,111,0.12612612612612611
2017-09-16,5,85,111,0.7657657657657657
2017-09-17,1,18,138,0.13043478260869565
2017-09-17,2,2,138,0.014492753623188406
2017-09-17,3,5,138,0.036231884057971016
2017-09-17,4,13,138,0.09420289855072464
2017-09-17,5,100,138,0.7246376811594203
2017-09-18,1,10,137,0.072992700729927
2017-09-18,2,2,137,0.014598540145985401
2017-09-18,3,8,137,0.058394160583941604
2017-09-18,4,13,137,0.0948905109489051
2017-09-18,5,104,137,0.7591240875912408
2017-09-19,1,12,129,0.09302325581395349
2017-09-19,3,4,129,0.031007751937984496
2017-09-19,4,11,129,0.08527131782945736
2017-09-19,5,102,129,0.7906976744186046
2017-09-20,1,7,106,0.0660377358490566
2017-09-20,2,1,106,0.009433962264150943
2017-09-20,3,1,106,0.009433962264150943
2017-09-20,4,11,106,0.10377358490566038
2017-09-20,5,86,106,0.8113207547169812
2017-09-21,1,5,110,0.045454545454545456
2017-09-21,2,1,110,0.00909090909090909
2017-09-21,3,3,110,0.02727272727272727
2017-09-21,4,15,110,0.13636363636363635
2017-09-21,5,86,110,0.7818181818181819
2017-09-22,1,9,118,0.07627118644067797
2017-09-22,2,2,118,0.01694915254237288
2017-09-22,3,5,118,0.0423728813559322
2017-09-22,4,13,118,0.11016949152542373
2017-09-22,5,89,118,0.7542372881355932
2017-09-23,1,10,109,0.09174311926605505
2017-09-23,2,2,109,0.01834862385321101
2017-09-23,3,4,109,0.03669724770642202
2017-09-23,4,12,109,0.11009174311926606
2017-09-23,5,81,109,0.7431192660550459
2017-09-24,1,10,130,0.07692307692307693
2017-09-24,3,6,130,0.046153846153846156
2017-09-24,4,11,130,0.08461538461538462
2017-09-24,5,103,130,0.7923076923076923
2017-09-25,1,13,117,0.1111111111111111
2017-09-25,2,4,117,0.03418803418803419
2017-09-25,3,4,117,0.03418803418803419
2017-09-25,4,16,117,0.13675213675213677
2017-09-25,5,80,117,0.6837606837606838
2017-09-26,1,12,165,0.07272727272727272
2017-09-26,2,7,165,0.04242424242424243
2017-09-26,3,4,165,0.024242424242424242
2017-09-26,4,21,165,0.12727272727272726
2017-09-26,5,121,165,0.7333333333333333
2017-09-27,1,8,117,0.06837606837606838
2017-09-27,2,2,117,0.017094017094017096
2017-09-27,3,2,117,0.017094017094017096
2017-09-27,4,11,117,0.09401709401709402
2017-09-27,5,94,117,0.8034188034188035
2017-09-28,1,7,129,0.05426356589147287
2017-09-28,2,2,129,0.015503875968992248
2017-09-28,3,7,129,0.05426356589147287
2017-09-28,4,20,129,0.15503875968992248
2017-09-28,5,93,129,0.7209302325581395
2017-09-29,1,8,111,0.07207207207207207
2017-09-29,3,2,111,0.018018018018018018
2017-09-29,4,16,111,0.14414414414414414
2017-09-29,5,85,111,0.7657657657657657
2017-09-30,1,6,129,0.046511627906976744
2017-09-30,2,1,129,0.007751937984496124
2017-09-30,3,4,129,0.031007751937984496
2017-09-30,4,18,129,0.13953488372093023
2017-09-30,5,100,129,0.7751937984496124
2017-10-01,1,15,162,0.09259259259259259
2017-10-01,2,1,162,0.006172839506172839
2017-10-01,3,3,162,0.018518518518518517
2017-10-01,4,23,162,0.1419753086419753
2017-10-01,5,120,162,0.7407407407407407
2017-10-02,1,10,130,0.07692307692307693
2017-10-02,2,1,130,0.007692307692307693
2017-10-02,3,4,130,0.03076923076923077
2017-10-02,4,17,130,0.13076923076923078
2017-10-02,5,98,130,0.7538461538461538
2017-10-03,1,6,127,0.047244094488188976
2017-10-03,2,2,127,0.015748031496062992
2017-10-03,3,5,127,0.03937007874015748
2017-10-03,4,16,127,0.12598425196850394
2017-10-03,5,98,127,0.7716535433070866
2017-10-04,1,12,127,0.09448818897637795
2017-10-04,2,2,127,0.015748031496062992
2017-10-04,3,4,127,0.031496062992125984
2017-10-04,4,17,127,0.13385826771653545
2017-10-04,5,92,127,0.7244094488188977
2017-10-05,1,12,150,0.08
2017-10-05,2,2,150,0.013333333333333334
2017-10-05,3,7,150,0.04666666666666667
2017-10-05,4,27,150,0.18
2017-10-05,5,102,150,0.68
2017-10-06,1,10,151,0.06622516556291391
2017-10-06,2,2,151,0.013245033112582781
2017-10-06,3,11,151,0.0728476821192053
2017-10-06,4,18,151,0.11920529801324503
2017-10-06,5,110,151,0.7284768211920529
2017-10-07,1,5,127,0.03937007874015748
2017-10-07,2,3,127,0.023622047244094488
2017-10-07,3,6,127,0.047244094488188976
2017-10-07,4,8,127,0.06299212598425197
2017-10-07,5,105,127,0.8267716535433071
2017-10-08,1,8,150,0.05333333333333334
2017-10-08,3,5,150,0.03333333333333333
2017-10-08,4,24,150,0.16
2017-10-08,5,113,150,0.7533333333333333
2017-10-09,1,15,142,0.1056338028169014
2017-10-09,2,3,142,0.02112676056338028
2017-10-09,3,6,142,0.04225352112676056
2017-10-09,4,23,142,0.1619718309859155
2017-10-09,5,95,142,0.6690140845070423
2017-10-10,1,10,123,0.08130081300813008
2017-10-10,2,3,123,0.024390243902439025
2017-10-10,3,9,123,0.07317073170731707
2017-10-10,4,13,123,0.10569105691056911
2017-10-10,5,88,123,0.7154471544715447
2017-10-11,1,35,225,0.15555555555555556
2017-10-11,2,14,225,0.06222222222222222
2017-10-11,3,19,225,0.08444444444444445
2017-10-11,4,25,225,0.1111111111111111
2017-10-11,5,132,225,0.5866666666666667
2017-10-12,1,8,132,0.06060606060606061
2017-10-12,2,3,132,0.022727272727272728
2017-10-12,3,4,132,0.030303030303030304
2017-10-12,4,10,132,0.07575757575757576
2017-10-12,5,107,132,0.8106060606060606
2017-10-13,1,14,126,0.1111111111111111
2017-10-13,2,3,126,0.023809523809523808
2017-10-13,3,1,126,0.007936507936507936
2017-10-13,4,15,126,0.11904761904761904
2017-10-13,5,93,126,0.7380952380952381
2017-10-14,1,5,118,0.0423728813559322
2017-10-14,2,4,118,0.03389830508474576
2017-10-14,3,6,118,0.05084745762711865
2017-10-14,4,15,118,0.1271186440677966
2017-10-14,5,88,118,0.7457627118644068
2017-10-15,1,7,163,0.04294478527607362
2017-10-15,2,2,163,0.012269938650306749
2017-10-15,3,8,163,0.049079754601226995
2017-10-15,4,21,163,0.12883435582822086
2017-10-15,5,125,163,0.7668711656441718
2017-10-16,1,8,137,0.058394160583941604
2017-10-16,2,3,137,0.021897810218978103
2017-10-16,3,4,137,0.029197080291970802
2017-10-16,4,15,137,0.10948905109489052
2017-10-16,5,107,137,0.781021897810219
2017-10-17,1,12,128,0.09375
2017-10-17,2,1,128,0.0078125
2017-10-17,3,8,128,0.0625
2017-10-17,4,15,128,0.1171875
2017-10-17,5,92,128,0.71875
2017-10-18,1,9,113,0.07964601769911504
2017-10-18,2,2,113,0.017699115044247787
2017-10-18,3,2,113,0.017699115044247787
2017-10-18,4,11,113,0.09734513274336283
2017-10-18,5,89,113,0.7876106194690266
2017-10-19,1,7,112,0.0625
2017-10-19,2,3,112,0.026785714285714284
2017-10-19,3,3,112,0.026785714285714284
2017-10-19,4,17,112,0.15178571428571427
2017-10-19,5,82,112,0.7321428571428571
2017-10-20,1,13,147,0.08843537414965986
2017-10-20,2,6,147,0.04081632653061224
2017-10-20,3,5,147,0.034013605442176874
2017-10-20,4,20,147,0.1360544217687075
2017-10-20,5,103,147,0.7006802721088435
2017-10-21,1,10,153,0.06535947712418301
2017-10-21,2,2,153,0.013071895424836602
2017-10-21,3,4,153,0.026143790849673203
2017-10-21,4,20,153,0.13071895424836602
2017-10-21,5,117,153,0.7647058823529411
2017-10-22,1,11,168,0.06547619047619048
2017-10-22,2,2,168,0.011904761904761904
2017-10-22,3,3,168,0.017857142857142856
2017-10-22,4,20,168,0.11904761904761904
2017-10-22,5,132,168,0.7857142857142857
2017-10-23,1,6,121,0.049586776859504134
2017-10-23,2,1,121,0.008264462809917356
2017-10-23,3,4,121,0.03305785123966942
2017-10-23,4,12,121,0.09917355371900827
2017-10-23,5,98,121,0.8099173553719008
2017-10-24,1,9,125,0.072
2017-10-24,2,3,125,0.024
2017-10-24,3,3,125,0.024
2017-10-24,4,16,125,0.128
2017-10-24,5,94,125,0.752
2017-10-25,1,9,118,0.07627118644067797
2017-10-25,3,2,118,0.01694915254237288
2017-10-25,4,11,118,0.09322033898305085
2017-10-25,5,96,118,0.8135593220338984
2017-10-26,1,4,150,0.02666666666666667
2017-10-26,2,3,150,0.02
2017-10-26,3,8,150,0.05333333333333334
2017-10-26,4,21,150,0.14
2017-10-26,5,114,150,0.76
2017-10-27,1,6,104,0.057692307692307696
2017-10-27,2,3,104,0.028846153846153848
2017-10-27,3,5,104,0.04807692307692308
2017-10-27,4,10,104,0.09615384615384616
2017-10-27,5,80,104,0.7692307692307693
2017-10-28,1,9,115,0.0782608695652174
2017-10-28,3,3,115,0.02608695652173913
2017-10-28,4,12,115,0.10434782608695652
2017-10-28,5,91,115,0.7913043478260869
2017-10-29,1,8,148,0.05405405405405406
2017-10-29,2,3,148,0.02027027027027027
2017-10-29,3,15,148,0.10135135135135136
2017-10-29,4,11,148,0.07432432432432433
2017-10-29,5,111,148,0.75
2017-10-30,1,6,130,0.046153846153846156
2017-10-30,2,2,130,0.015384615384615385
2017-10-30,3,2,130,0.015384615384615385
2017-10-30,4,21,130,0.16153846153846155
2017-10-30,5,99,130,0.7615384615384615
2017-10-31,1,5,107,0.04672897196261682
2017-10-31,2,2,107,0.018691588785046728
2017-10-31,3,2,107,0.018691588785046728
2017-10-31,4,13,107,0.12149532710280374
2017-10-31,5,85,107,0.794392523364486
2017-11-01,1,8,129,0.06201550387596899
2017-11-01,2,1,129,0.007751937984496124
2017-11-01,3,5,129,0.03875968992248062
2017-11-01,4,12,129,0.09302325581395349
2017-11-01,5,103,129,0.7984496124031008
2017-11-02,1,3,111,0.02702702702702703
2017-11-02,2,1,111,0.009009009009009009
2017-11-02,3,7,111,0.06306306306306306
2017-11-02,4,15,111,0.13513513513513514
2017-11-02,5,85,111,0.7657657657657657
2017-11-03,1,12,143,0.08391608391608392
2017-11-03,2,3,143,0.02097902097902098
2017-11-03,3,6,143,0.04195804195804196
2017-11-03,4,21,143,0.14685314685314685
2017-11-03,5,101,143,0.7062937062937062
2017-11-04,1,3,126,0.023809523809523808
2017-11-04,2,2,126,0.015873015873015872
2017-11-04,3,6,126,0.047619047619047616
2017-11-04,4,14,126,0.1111111111111111
2017-11-04,5,101,126,0.8015873015873016
2017-11-05,1,7,171,0.04093567251461988
2017-11-05,2,3,171,0.017543859649122806
2017-11-05,3,8,171,0.04678362573099415
2017-11-05,4,21,171,0.12280701754385964
2017-11-05,5,132,171,0.7719298245614035
2017-11-06,1,2,134,0.014925373134328358
2017-11-06,2,8,134,0.05970149253731343
2017-11-06,3,8,134,0.05970149253731343
2017-11-06,4,11,134,0.08208955223880597
2017-11-06,5,105,134,0.7835820895522388
2017-11-07,1,6,133,0.045112781954887216
2017-11-07,2,1,133,0.007518796992481203
2017-11-07,3,4,133,0.03007518796992481
2017-11-07,4,19,133,0.14285714285714285
2017-11-07,5,103,133,0.7744360902255639
2017-11-08,1,4,119,0.03361344537815126
2017-11-08,2,2,119,0.01680672268907563
2017-11-08,3,3,119,0.025210084033613446
2017-11-08,4,9,119,0.07563025210084033
2017-11-08,5,101,119,0.8487394957983193
2017-11-09,1,8,124,0.06451612903225806
2017-11-09,2,2,124,0.016129032258064516
2017-11-09,3,5,124,0.04032258064516129
2017-11-09,4,11,124,0.08870967741935484
2017-11-09,5,98,124,0.7903225806451613
2017-11-10,1,16,160,0.1
2017-11-10,2,2,160,0.0125
2017-11-10,3,4,160,0.025
2017-11-10,4,16,160,0.1
2017-11-10,5,122,160,0.7625
2017-11-11,1,8,151,0.052980132450331126
2017-11-11,2,4,151,0.026490066225165563
2017-11-11,3,2,151,0.013245033112582781
2017-11-11,4,14,151,0.09271523178807947
2017-11-11,5,123,151,0.8145695364238411
2017-11-12,1,16,169,0.09467455621301775
2017-11-12,2,3,169,0.01775147928994083
2017-11-12,3,12,169,0.07100591715976332
2017-11-12,4,24,169,0.14201183431952663
2017-11-12,5,114,169,0.6745562130177515
2017-11-13,1,10,148,0.06756756756756757
2017-11-13,2,1,148,0.006756756756756757
2017-11-13,3,7,148,0.0472972972972973
2017-11-13,4,23,148,0.1554054054054054
2017-11-13,5,107,148,0.722972972972973
2017-11-14,1,7,127,0.05511811023622047
2017-11-14,3,6,127,0.047244094488188976
2017-11-14,4,19,127,0.14960629921259844
2017-11-14,5,95,127,0.7480314960629921
2017-11-15,1,9,143,0.06293706293706294
2017-11-15,3,9,143,0.06293706293706294
2017-11-15,4,9,143,0.06293706293706294
2017-11-15,5,116,143,0.8111888111888111
2017-11-16,1,7,105,0.06666666666666667
2017-11-16,3,4,105,0.0380952380952381
2017-11-16,4,12,105,0.11428571428571428
2017-11-16,5,82,105,0.780952380952381
2017-11-17,1,10,127,0.07874015748031496
2017-11-17,3,4,127,0.031496062992125984
2017-11-17,4,12,127,0.09448818897637795
2017-11-17,5,101,127,0.7952755905511811
2017-11-18,1,4,122,0.03278688524590164
2017-11-18,2,2,122,0.01639344262295082
2017-11-18,3,6,122,0.04918032786885246
2017-11-18,4,15,122,0.12295081967213115
2017-11-18,5,95,122,0.7786885245901639
2017-11-19,1,6,124,0.04838709677419355
2017-11-19,2,3,124,0.024193548387096774
2017-11-19,3,8,124,0.06451612903225806
2017-11-19,4,16,124,0.12903225806451613
2017-11-19,5,91,124,0.7338709677419355
2017-11-20,1,8,145,0.05517241379310345
2017-11-20,2,2,145,0.013793103448275862
2017-11-20,3,4,145,0.027586206896551724
2017-11-20,4,17,145,0.11724137931034483
2017-11-20,5,114,145,0.7862068965517242
2017-11-21,1,8,139,0.05755395683453238
2017-11-21,2,2,139,0.014388489208633094
2017-11-21,3,5,139,0.03597122302158273
2017-11-21,4,18,139,0.12949640287769784
2017-11-21,5,106,139,0.762589928057554
2017-11-22,1,7,117,0.05982905982905983
2017-11-22,2,1,117,0.008547008547008548
2017-11-22,3,4,117,0.03418803418803419
2017-11-22,4,8,117,0.06837606837606838
2017-11-22,5,97,117,0.8290598290598291
2017-11-23,1,17,142,0.11971830985915492
2017-11-23,2,3,142,0.02112676056338028
2017-11-23,3,5,142,0.035211267605633804
2017-11-23,4,15,142,0.1056338028169014
2017-11-23,5,102,142,0.7183098591549296
2017-11-24,1,12,124,0.0967741935483871
2017-11-24,2,1,124,0.008064516129032258
2017-11-24,3,9,124,0.07258064516129033
2017-11-24,4,13,124,0.10483870967741936
2017-11-24,5,89,124,0.717741935483871
2017-11-25,1,6,141,0.0425531914893617
2017-11-25,2,3,141,0.02127659574468085
2017-11-25,3,6,141,0.0425531914893617
2017-11-25,4,18,141,0.1276595744680851
2017-11-25,5,108,141,0.7659574468085106
2017-11-26,1,13,143,0.09090909090909091
2017-11-26,2,1,143,0.006993006993006993
2017-11-26,3,6,143,0.04195804195804196
2017-11-26,4,16,143,0.11188811188811189
2017-11-26,5,107,143,0.7482517482517482
2017-11-27,1,14,146,0.0958904109589041
2017-11-27,2,2,146,0.0136986301369863
2017-11-27,3,3,146,0.02054794520547945
2017-11-27,4,17,146,0.11643835616438356
2017-11-27,5,110,146,0.7534246575342466
2017-11-28,1,18,158,0.11392405063291139
2017-11-28,2,1,158,0.006329113924050633
2017-11-28,3,8,158,0.05063291139240506
2017-11-28,4,14,158,0.08860759493670886
2017-11-28,5,117,158,0.740506329113924
2017-11-29,1,17,157,0.10828025477707007
2017-11-29,2,2,157,0.012738853503184714
2017-11-29,3,4,157,0.025477707006369428
2017-11-29,4,16,157,0.10191082802547771
2017-11-29,5,118,157,0.7515923566878981
2017-11-30,1,12,119,0.10084033613445378
2017-11-30,2,2,119,0.01680672268907563
2017-11-30,3,1,119,0.008403361344537815
2017-11-30,4,8,119,0.06722689075630252
2017-11-30,5,96,119,0.8067226890756303
2017-12-01,1,11,121,0.09090909090909091
2017-12-01,2,1,121,0.008264462809917356
2017-12-01,3,5,121,0.04132231404958678
2017-12-01,4,15,121,0.12396694214876033
2017-12-01,5,89,121,0.7355371900826446
2017-12-02,1,6,104,0.057692307692307696
2017-12-02,3,4,104,0.038461538461538464
2017-12-02,4,13,104,0.125
2017-12-02,5,81,104,0.7788461538461539
2017-12-03,1,7,133,0.05263157894736842
2017-12-03,2,2,133,0.015037593984962405
2017-12-03,3,5,133,0.03759398496240601
2017-12-03,4,17,133,0.12781954887218044
2017-12-03,5,102,133,0.7669172932330827
2017-12-04,1,8,147,0.05442176870748299
2017-12-04,2,1,147,0.006802721088435374
2017-12-04,3,4,147,0.027210884353741496
2017-12-04,4,23,147,0.1564625850340136
2017-12-04,5,111,147,0.7551020408163265
2017-12-05,1,6,111,0.05405405405405406
2017-12-05,2,2,111,0.018018018018018018
2017-12-05,3,3,111,0.02702702702702703
2017-12-05,4,18,111,0.16216216216216217
2017-12-05,5,82,111,0.7387387387387387
2017-12-06,1,14,153,0.0915032679738562
2017-12-06,3,2,153,0.013071895424836602
2017-12-06,4,19,153,0.12418300653594772
2017-12-06,5,118,153,0.7712418300653595
2017-12-07,1,5,115,0.043478260869565216
2017-12-07,3,1,115,0.008695652173913044
2017-12-07,4,18,115,0.1565217391304348
2017-12-07,5,91,115,0.7913043478260869
2017-12-08,1,12,126,0.09523809523809523
2017-12-08,2,3,126,0.023809523809523808
2017-12-08,3,6,126,0.047619047619047616
2017-12-08,4,16,126,0.12698412698412698
2017-12-08,5,89,126,0.7063492063492064
2017-12-09,1,10,126,0.07936507936507936
2017-12-09,3,5,126,0.03968253968253968
2017-12-09,4,20,126,0.15873015873015872
2017-12-09,5,91,126,0.7222222222222222
2017-12-10,1,8,137,0.058394160583941604
2017-12-10,2,1,137,0.0072992700729927005
2017-12-10,3,5,137,0.0364963503649635
2017-12-10,4,28,137,0.20437956204379562
2017-12-10,5,95,137,0.6934306569343066
2017-12-11,1,8,125,0.064
2017-12-11,2,2,125,0.016
2017-12-11,3,4,125,0.032
2017-12-11,4,20,125,0.16
2017-12-11,5,91,125,0.728
2017-12-12,1,9,136,0.0661764705882353
2017-12-12,2,3,136,0.022058823529411766
2017-12-12,3,3,136,0.022058823529411766
2017-12-12,4,17,136,0.125
2017-12-12,5,104,136,0.7647058823529411
2017-12-13,1,2,125,0.016
2017-12-13,2,3,125,0.024
2017-12-13,3,3,125,0.024
2017-12-13,4,10,125,0.08
2017-12-13,5,107,125,0.856
2017-12-14,1,7,127,0.05511811023622047
2017-12-14,2,2,127,0.015748031496062992
2017-12-14,3,4,127,0.031496062992125984
2017-12-14,4,19,127,0.14960629921259844
2017-12-14,5,95,127,0.7480314960629921
2017-12-15,1,6,119,0.05042016806722689
2017-12-15,2,2,119,0.01680672268907563
2017-12-15,3,4,119,0.03361344537815126
2017-12-15,4,12,119,0.10084033613445378
2017-12-15,5,95,119,0.7983193277310925
2017-12-16,1,10,140,0.07142857142857142
2017-12-16,3,6,140,0.04285714285714286
2017-12-16,4,17,140,0.12142857142857143
2017-12-16,5,107,140,0.7642857142857142
2017-12-17,1,9,143,0.06293706293706294
2017-12-17,3,3,143,0.02097902097902098
2017-12-17,4,17,143,0.11888111888111888
2017-12-17,5,114,143,0.7972027972027972
2017-12-18,1,10,127,0.07874015748031496
2017-12-18,3,5,127,0.03937007874015748
2017-12-18,4,14,127,0.11023622047244094
2017-12-18,5,98,127,0.7716535433070866
2017-12-19,1,6,110,0.05454545454545454
2017-12-19,3,5,110,0.045454545454545456
2017-12-19,4,7,110,0.06363636363636363
2017-12-19,5,92,110,0.8363636363636363
2017-12-20,1,7,134,0.05223880597014925
2017-12-20,2,1,134,0.007462686567164179
2017-12-20,3,4,134,0.029850746268656716
2017-12-20,4,19,134,0.1417910447761194
2017-12-20,5,103,134,0.7686567164179104
2017-12-21,1,6,117,0.05128205128205128
2017-12-21,2,1,117,0.008547008547008548
2017-12-21,3,3,117,0.02564102564102564
2017-12-21,4,15,117,0.1282051282051282
2017-12-21,5,92,117,0.7863247863247863
2017-12-22,1,10,99,0.10101010101010101
2017-12-22,2,2,99,0.020202020202020204
2017-12-22,3,2,99,0.020202020202020204
2017-12-22,4,8,99,0.08080808080808081
2017-12-22,5,77,99,0.7777777777777778
2017-12-23,1,13,90,0.14444444444444443
2017-12-23,2,1,90,0.011111111111111112
2017-12-23,3,4,90,0.044444444444444446
2017-12-23,4,9,90,0.1
2017-12-23,5,63,90,0.7
2017-12-24,1,4,138,0.028985507246376812
2017-12-24,2,2,138,0.014492753623188406
2017-12-24,3,1,138,0.007246376811594203
2017-12-24,4,13,138,0.09420289855072464
2017-12-24,5,118,138,0.855072463768116
2017-12-25,1,5,104,0.04807692307692308
2017-12-25,2,3,104,0.028846153846153848
2017-12-25,3,2,104,0.019230769230769232
2017-12-25,4,17,104,0.16346153846153846
2017-12-25,5,77,104,0.7403846153846154
2017-12-26,1,7,116,0.0603448275862069
2017-12-26,3,6,116,0.05172413793103448
2017-12-26,4,15,116,0.12931034482758622
